,int_rate,dti,fico_avg,annual_inc,loan_amnt,term,revol_util,inq_last_6mths,delinq_2yrs,open_acc,payment_to_income,log_loan_amnt,log_revol_bal,credit_history_age_days,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,application_type_Joint App
3646,10.78,38.23,712.0,60000.0,10000.0,36,46.2,0.0,1.0,10.0,0.005439076015399744,9.210440366976515,9.452815851589884,6147,1,0,0,0,0,0,0,0,0,0,0
8290,11.99,29.86,672.0,28000.0,11750.0,36,79.0,0.0,0.0,5.0,0.013935930859612158,9.371693622333941,9.498822124598528,7488,0,1,0,0,0,0,1,0,1,0,0
6799,14.85,20.33,707.0,35360.0,1500.0,36,64.6,0.0,0.0,6.0,0.0014674358756822487,7.313886831633462,8.402231172946555,9679,0,1,0,0,0,0,1,0,1,0,0
3836,14.85,39.89,697.0,55000.0,4000.0,36,71.8,0.0,0.0,13.0,0.0025157724405010817,8.294299608857235,9.838735675306431,4200,0,1,0,0,0,0,0,1,0,1,0
4659,24.24,29.84,687.0,80000.0,21625.0,60,44.0,4.0,0.0,18.0,0.007814027324658442,9.981651573505482,9.937744041214218,4717,0,0,0,0,1,0,0,0,0,1,0
2928,8.49,5.14,667.0,525000.0,24000.0,36,87.0,1.0,0.0,9.0,0.0014428734421458244,10.085850775128717,10.879612005311733,7061,1,0,0,0,0,0,0,0,1,0,0
5024,11.99,11.37,682.0,55000.0,2000.0,36,92.3,0.0,0.0,6.0,0.0012076144070107817,7.601402334583733,9.847869128773116,6849,0,1,0,0,0,0,0,1,0,1,0
6551,14.85,22.38,792.0,74873.0,9600.0,36,0.3,1.0,0.0,11.0,0.0044353180009081925,9.169622538697624,5.323009979138408,4413,0,1,0,0,0,0,0,0,0,1,0
8614,7.26,12.64,757.0,90000.0,20000.0,36,9.3,0.0,1.0,10.0,0.006888034577393584,9.903537551286169,8.150179269682326,3166,0,0,0,0,0,0,0,1,0,0,0
3990,6.99,20.5,692.0,144542.0,32000.0,36,71.0,1.0,0.0,25.0,0.0068348519125796476,10.373522431293592,11.563941720986193,11505,0,0,0,0,0,0,0,0,0,1,0
7524,13.67,8.41,692.0,37000.0,4000.0,36,11.0,1.0,2.0,11.0,0.0036777384395016354,8.294299608857235,7.8180279385307285,8065,0,1,0,0,0,0,0,1,1,0,0
4464,9.17,9.0,717.0,74000.0,6000.0,36,30.2,0.0,0.0,9.0,0.0025848299347306118,8.699681400989512,8.937743936942443,7945,1,0,0,0,0,0,0,1,0,0,0
1677,22.45,24.28,677.0,43000.0,12300.0,60,49.0,3.0,0.0,13.0,0.007973535499174438,9.417435838868785,8.26796230533871,5905,0,0,0,0,1,0,0,1,0,1,0
7768,11.22,0.38,747.0,78000.0,1900.0,36,8.5,0.0,0.0,3.0,0.000800117947205805,7.550135342488429,6.052089168924416,7061,1,0,0,0,0,0,0,0,0,1,0
1313,12.88,9.03,717.0,55000.0,8000.0,36,96.6,0.0,0.0,5.0,0.004892456500790894,8.987321812850123,10.099876366541517,7183,0,1,0,0,0,0,0,0,1,0,0
1116,14.85,18.53,757.0,45000.0,6400.0,36,7.8,2.0,0.0,8.0,0.004919668451812182,8.764209507142002,7.7336835707759,2191,0,1,0,0,0,0,0,1,1,0,0
6894,10.78,29.02,737.0,28000.0,8000.0,36,12.1,1.0,0.0,11.0,0.009323952715974429,8.987321812850123,8.049427057110693,3896,1,0,0,0,0,0,0,1,0,1,0
9865,12.59,13.4,667.0,30000.0,5000.0,36,45.7,0.0,0.0,7.0,0.005582813906203127,8.517393171418904,8.853236764745896,4717,0,1,0,0,0,0,0,1,0,1,0
7807,9.76,19.02,702.0,68000.0,16350.0,36,22.2,1.0,1.0,20.0,0.007731209835149484,9.702044336534586,8.969541885423252,9465,1,0,0,0,0,0,0,0,0,0,0
6398,7.49,28.85,697.0,47500.0,16000.0,36,33.0,1.0,2.0,25.0,0.010476200501042083,9.680406499268875,10.116782767795524,3986,0,0,0,0,0,0,0,0,0,0,0
7714,9.76,6.09,677.0,95000.0,13000.0,36,98.9,0.0,1.0,12.0,0.004400164208797802,9.472781556562168,9.059750013343681,5266,1,0,0,0,0,0,0,0,1,0,0
360,9.8,23.47,707.0,35179.0,15000.0,60,45.4,0.0,0.0,19.0,0.009017623649801024,9.61587214452889,9.449908301704534,5631,1,0,0,0,0,0,0,0,0,0,0
9507,14.48,32.69,692.0,57000.0,23000.0,36,40.0,0.0,1.0,8.0,0.013885019561060332,10.043292972227004,8.4595640785796,3774,0,1,0,0,0,0,0,1,1,0,0
1879,13.99,23.25,712.0,63000.0,18000.0,60,46.6,1.0,0.0,21.0,0.006646561165695783,9.798182590890704,10.308752640641625,5051,0,1,0,0,0,0,0,0,1,0,0
342,12.88,11.78,667.0,91000.0,16000.0,36,40.7,0.0,3.0,14.0,0.005914000945044559,9.680406499268875,9.136801468641313,4413,0,1,0,0,0,0,0,0,1,0,0
5071,6.99,28.81,722.0,84480.0,15000.0,36,58.3,0.0,0.0,14.0,0.005481587575904641,9.61587214452889,9.682965561926869,4444,0,0,0,0,0,0,0,1,0,0,0
8087,13.18,24.72,697.0,75000.0,20000.0,36,54.6,1.0,0.0,10.0,0.009008146558045892,9.903537551286169,10.396169572065828,3225,0,1,0,0,0,0,0,1,0,1,0
8175,13.18,17.75,662.0,57000.0,9500.0,36,98.8,0.0,0.0,12.0,0.005630076665321661,9.159152335206748,9.42181611842271,3896,0,1,0,0,0,0,0,1,1,0,0
1308,5.32,15.74,757.0,87000.0,14000.0,36,28.8,0.0,0.0,8.0,0.0048460362524568685,9.546884034617925,9.534667728624708,5416,0,0,0,0,0,0,0,1,0,0,0
9482,6.24,3.89,682.0,42000.0,10000.0,36,12.0,1.0,0.0,7.0,0.007269112640175234,9.210440366976515,7.802209316247118,5539,0,0,0,0,0,0,0,0,0,1,0
1496,13.99,27.22,677.0,40166.0,8675.0,36,80.1,0.0,0.0,14.0,0.0073804366768740505,9.068315871946766,10.344898787417762,7153,0,1,0,0,0,0,0,0,0,1,0
5715,11.48,28.48,682.0,127000.0,15000.0,36,89.4,0.0,0.0,20.0,0.0038936701285816645,9.61587214452889,11.122708510624435,3682,1,0,0,0,0,0,0,0,0,1,0
5031,16.59,30.87,672.0,14000.0,2400.0,36,79.6,2.0,0.0,4.0,0.00607670880651382,7.783640596221253,8.09132127353041,3044,0,0,1,0,0,0,0,1,1,0,0
3325,9.17,13.2,672.0,100000.0,4200.0,36,71.9,0.0,4.0,6.0,0.0013389866101338988,8.343077871169381,7.988882253309227,8065,1,0,0,0,0,0,0,0,0,0,0
4755,11.48,28.14,812.0,52000.0,21000.0,60,12.5,0.0,0.0,12.0,0.008877521586123344,9.952325334619427,8.258940462988459,6119,1,0,0,0,0,0,0,1,0,0,0
8185,16.55,32.59,682.0,65000.0,20000.0,60,74.6,0.0,0.0,9.0,0.007572652728419563,9.903537551286169,10.111436244467795,2466,0,0,1,0,0,0,0,1,1,0,0
2663,16.59,7.23,672.0,48000.0,6000.0,36,55.6,1.0,0.0,8.0,0.004431157684214912,8.699681400989512,8.763584409450138,3531,0,0,1,0,0,0,0,0,0,1,0
7851,13.67,20.07,737.0,120000.0,21000.0,60,26.8,0.0,0.0,12.0,0.0040420496495862535,9.952325334619427,8.85180655855245,4870,0,1,0,0,0,0,0,1,1,0,0
1025,11.48,22.83,692.0,72000.0,10000.0,36,16.0,2.0,0.0,19.0,0.0045786864071332345,9.210440366976515,8.733916174927524,3470,1,0,0,0,0,0,0,1,0,1,0
7823,16.55,18.83,717.0,80000.0,18825.0,60,46.7,1.0,0.0,12.0,0.005791302608717391,9.842994172107165,9.91526789107166,6484,0,0,1,0,0,0,0,0,1,0,0
8139,9.76,22.63,707.0,55000.0,8125.0,36,60.1,0.0,0.0,9.0,0.004750095452809949,9.002824076547672,9.348013177101254,4748,1,0,0,0,0,0,0,0,0,0,0
541,5.32,14.79,827.0,82500.0,11200.0,36,6.0,0.0,0.0,8.0,0.004088314081041442,9.32375833901174,7.909122183211411,11626,0,0,0,0,0,0,0,0,0,0,0
3142,5.32,21.38,692.0,100000.0,14000.0,36,44.9,0.0,2.0,10.0,0.004216057839421606,9.546884034617925,9.372629275019902,7122,0,0,0,0,0,0,0,0,1,0,0
8067,7.89,11.66,747.0,46000.0,18000.0,36,55.6,0.0,0.0,4.0,0.01224212517119193,9.798182590890704,9.21064032698518,6818,0,0,0,0,0,0,0,1,1,0,0
3787,11.99,7.41,722.0,170000.0,18375.0,60,93.3,1.0,0.0,5.0,0.002403809389356533,9.818800744368934,10.587543533084293,14913,0,1,0,0,0,0,0,0,1,0,0
2852,13.99,24.33,687.0,48000.0,1500.0,36,53.0,0.0,0.0,6.0,0.0010678944188662735,7.313886831633462,8.287025025165063,4809,0,1,0,0,0,0,0,1,1,0,0
6488,14.85,10.85,682.0,70000.0,18000.0,60,36.6,2.0,0.0,9.0,0.006097198611448408,9.798182590890704,8.826294231241318,6362,0,1,0,0,0,0,0,0,0,0,0
2467,9.8,19.67,697.0,67000.0,24000.0,36,86.2,1.0,0.0,15.0,0.01152475336189012,10.085850775128717,10.113099969565987,7061,1,0,0,0,0,0,0,0,0,0,0
922,13.99,29.15,672.0,90000.0,12000.0,36,82.8,2.0,2.0,12.0,0.004556393817846468,9.392745258631441,8.664923303440572,5082,0,1,0,0,0,0,0,0,1,0,0
846,17.97,33.98,702.0,111000.0,30800.0,60,80.6,0.0,0.0,7.0,0.0070415581841605035,10.335302435967074,11.031189277647456,10926,0,0,1,0,0,0,0,0,0,1,0
7056,9.76,25.95,667.0,61000.0,12000.0,36,42.8,1.0,2.0,15.0,0.006325470074261078,9.392745258631441,9.63795828472548,11597,1,0,0,0,0,0,0,0,1,0,0
1921,15.77,3.22,687.0,35000.0,4475.0,36,48.0,2.0,0.0,4.0,0.0044807291220250855,8.406485069431815,7.534762657037537,3317,0,0,1,0,0,0,0,1,1,0,0
8524,17.86,28.42,717.0,51000.0,23450.0,60,64.3,0.0,0.0,12.0,0.011640948216701634,10.06266841688844,8.984693690443855,4413,0,0,1,0,0,0,0,0,1,0,0
7932,11.22,15.21,687.0,67000.0,20000.0,36,54.3,0.0,4.0,8.0,0.009803734272622797,9.903537551286169,8.16961956172385,8857,1,0,0,0,0,0,0,1,0,1,0
1386,13.99,6.54,687.0,120000.0,11200.0,36,15.6,2.0,0.0,21.0,0.0031894734210548246,9.32375833901174,8.809414943910049,9922,0,1,0,0,0,0,0,0,1,0,0
8884,17.57,44.09,692.0,20000.0,18000.0,60,46.2,1.0,0.0,6.0,0.02264336783160842,9.798182590890704,10.600776145596623,11932,0,0,1,0,0,0,0,1,1,0,1
3088,19.89,5.99,662.0,166400.0,35000.0,60,43.0,2.0,0.0,5.0,0.005559762261044104,10.463131911491967,9.118553976345474,9284,0,0,0,1,0,0,0,0,0,1,0
6962,12.88,10.46,722.0,87500.0,18000.0,60,11.6,0.0,0.0,8.0,0.00466806093644644,9.798182590890704,7.635786861395584,3774,0,1,0,0,0,0,0,0,0,0,0
8065,17.86,16.92,687.0,20000.0,10000.0,36,29.7,2.0,0.0,21.0,0.018040597970101494,9.210440366976515,8.509362612301048,1522,0,0,1,0,0,0,0,1,0,1,0
972,10.78,12.52,707.0,120000.0,14000.0,36,62.7,0.0,1.0,15.0,0.0038073849384588463,9.546884034617925,8.372398606513004,4717,1,0,0,0,0,0,0,0,1,0,0
6967,10.78,7.85,692.0,160000.0,15000.0,36,81.6,0.0,0.0,10.0,0.003059480878244511,9.61587214452889,9.222268942841456,6178,1,0,0,0,0,0,0,1,1,0,0
7028,19.99,16.81,662.0,120000.0,31950.0,36,55.0,1.0,0.0,14.0,0.00989341755485371,10.37195875822042,8.990815266184685,4809,0,0,0,1,0,0,0,1,1,0,0
902,6.99,28.08,727.0,150000.0,3600.0,36,58.8,0.0,0.0,11.0,0.0007409950600329332,8.188966863648876,10.254707645791896,9861,0,0,0,0,0,0,0,0,1,0,0
4031,7.91,23.22,677.0,80000.0,20000.0,36,55.3,0.0,0.0,14.0,0.007823652204347446,9.903537551286169,10.631156925467801,11018,0,0,0,0,0,0,0,0,0,0,0
1992,7.91,10.32,687.0,58000.0,16000.0,36,77.2,0.0,3.0,8.0,0.008632954604230962,9.680406499268875,9.669851648501433,7153,0,0,0,0,0,0,0,1,1,0,0
6109,11.48,15.92,732.0,53000.0,6000.0,36,3.6,0.0,0.0,12.0,0.003732005056508368,8.699681400989512,6.395261598115449,10105,1,0,0,0,0,0,0,1,0,1,0
6387,11.48,20.32,722.0,43000.0,10000.0,36,19.0,1.0,2.0,21.0,0.007666565893816423,9.210440366976515,8.32482129876878,4261,1,0,0,0,0,0,0,0,0,0,0
1902,19.48,22.24,667.0,55000.0,23100.0,60,11.8,0.0,0.0,24.0,0.011006163524299558,10.047631185616188,8.257904193465674,5874,0,0,0,1,0,0,0,0,1,0,0
6553,7.91,23.77,722.0,73000.0,27600.0,60,32.0,1.0,0.0,22.0,0.007649895206914974,10.22560728293294,10.264513019212119,9710,0,0,0,0,0,0,0,0,0,0,0
1107,13.99,14.31,677.0,65000.0,20000.0,60,71.5,0.0,0.0,7.0,0.007157889878617252,9.903537551286169,9.489713016556822,5327,0,1,0,0,0,0,0,0,1,0,0
8617,6.89,19.68,697.0,40000.0,8000.0,36,24.4,0.0,1.0,14.0,0.0061653458663533415,8.987321812850123,10.169460681825694,7305,0,0,0,0,0,0,0,1,1,0,0
4325,5.32,20.92,737.0,90000.0,23000.0,36,65.5,0.0,0.0,8.0,0.007695914489839002,10.043292972227004,10.2906868518374,5357,0,0,0,0,0,0,0,0,0,0,0
5800,9.8,6.77,737.0,52000.0,9150.0,36,32.7,0.0,0.0,9.0,0.005661237283898386,9.121618441915379,9.079662048334066,6453,1,0,0,0,0,0,0,1,1,0,0
9392,13.18,13.82,717.0,60000.0,2500.0,36,10.9,1.0,1.0,4.0,0.0014076432059465674,7.824445930877618,5.723585101952381,1522,0,1,0,0,0,0,0,1,1,0,0
8921,9.76,3.08,667.0,145600.0,9600.0,36,61.9,1.0,0.0,3.0,0.0021201090651849917,9.169622538697624,8.236950048061455,7030,1,0,0,0,0,0,0,1,1,0,0
3431,9.8,35.23,762.0,55000.0,15000.0,36,27.5,0.0,0.0,18.0,0.00877456773513209,9.61587214452889,9.623376745580664,4413,1,0,0,0,0,0,0,1,0,0,0
9417,14.48,15.27,692.0,55000.0,21850.0,36,65.7,0.0,1.0,15.0,0.013670478718568753,9.992001966066866,10.25885163767476,8188,0,1,0,0,0,0,0,0,0,0,0
200,10.78,17.97,662.0,122400.0,3500.0,36,58.6,2.0,0.0,16.0,0.0009332440094443673,8.160803920954665,10.212551886357938,6849,1,0,0,0,0,0,0,0,1,0,0
8792,14.48,18.41,702.0,56000.0,5000.0,36,93.4,0.0,0.0,4.0,0.003072445134908305,8.517393171418904,7.3098814858247865,7335,0,1,0,0,0,0,0,1,1,0,0
7010,22.99,20.24,702.0,100000.0,35000.0,36,12.7,0.0,2.0,14.0,0.013546464535354647,10.463131911491967,10.952769531182296,6088,0,0,0,0,1,0,0,0,1,0,0
517,21.48,8.09,662.0,86000.0,19675.0,60,39.2,0.0,1.0,8.0,0.006251206381321148,9.88715489791523,9.28126471031288,2709,0,0,0,1,0,0,0,0,1,0,0
3623,5.32,26.19,727.0,71000.0,15000.0,36,37.3,0.0,0.0,15.0,0.006362304756271039,9.61587214452889,9.256651274839433,7396,0,0,0,0,0,0,0,1,0,0,0
9740,8.38,21.6,662.0,50000.0,5650.0,36,51.0,1.0,0.0,23.0,0.003560928781424372,8.639587799629844,8.641532465671844,4078,1,0,0,0,0,0,0,1,0,0,0
5534,11.99,2.92,692.0,83000.0,1000.0,36,12.7,0.0,0.0,10.0,0.0004001156612570933,6.90875477931522,8.652073673610055,5113,0,1,0,0,0,0,0,0,0,0,0
8413,20.99,27.03,677.0,42000.0,17625.0,60,59.5,1.0,0.0,11.0,0.011350205947477442,9.777130363659605,9.149103062504993,9618,0,0,0,1,0,0,0,0,0,0,0
1828,10.78,24.71,702.0,225000.0,35000.0,60,69.3,0.0,0.0,13.0,0.0033651405993751137,10.463131911491967,12.257639902386579,4686,1,0,0,0,0,0,0,0,1,0,0
2951,8.49,11.08,697.0,55000.0,10000.0,36,68.2,0.0,0.0,8.0,0.00573862293412847,9.210440366976515,9.233666197279678,9922,1,0,0,0,0,0,0,0,1,0,0
4080,11.99,19.32,677.0,30000.0,10000.0,36,51.2,1.0,0.0,8.0,0.01106963101229959,9.210440366976515,8.170185652879642,8949,0,1,0,0,0,0,0,0,0,1,0
2640,16.59,17.29,662.0,93000.0,14400.0,60,29.6,5.0,1.0,26.0,0.0038141525359942367,9.575052927597381,9.660523873772611,3955,0,0,1,0,0,0,1,0,1,0,0
5410,8.49,14.17,692.0,195000.0,5000.0,36,98.8,0.0,0.0,12.0,0.000809329182927267,8.517393171418904,11.348687411566543,9799,1,0,0,0,0,0,0,0,1,0,0
8528,5.32,9.94,717.0,115000.0,17500.0,36,48.3,1.0,0.0,11.0,0.004582655802993017,9.770013301136157,9.676712414987868,6484,0,0,0,0,0,0,0,0,0,0,0
8019,12.59,27.29,692.0,115000.0,35000.0,60,73.3,0.0,0.0,12.0,0.006861157729063225,10.463131911491967,10.62252175404792,6147,0,1,0,0,0,0,0,0,0,0,0
808,15.77,13.34,692.0,120000.0,35000.0,36,73.0,1.0,0.0,12.0,0.01022099815834868,10.463131911491967,10.347692488960222,4505,0,0,1,0,0,0,0,0,1,0,0
2585,10.78,11.83,682.0,35000.0,8000.0,36,41.8,0.0,0.0,27.0,0.007459215450987114,8.987321812850123,8.769817872052615,6635,1,0,0,0,0,0,0,0,1,0,0
5664,21.48,33.08,667.0,25000.0,8000.0,36,31.4,1.0,0.0,14.0,0.012134714611415543,8.987321812850123,8.785692444451245,8126,0,0,0,1,0,0,0,1,0,1,0
1438,10.78,18.07,697.0,68557.0,22400.0,60,82.6,0.0,2.0,11.0,0.0070681758511041744,10.016860879703811,11.144452627341874,7366,1,0,0,0,0,0,0,0,0,0,0
2421,7.49,11.28,692.0,120000.0,27000.0,36,80.6,1.0,0.0,11.0,0.006997858351180407,10.203629181337648,10.017530268576788,8766,0,0,0,0,0,0,0,0,0,0,0
1194,13.44,26.97,662.0,29600.0,9000.0,36,71.4,1.0,0.0,13.0,0.010309111178676398,9.105090961257085,8.922258219503062,2860,0,1,0,0,0,0,1,0,0,1,0
908,13.99,20.72,767.0,70000.0,30000.0,60,12.2,1.0,0.0,13.0,0.009969857573463236,10.308985993422082,8.801619971147346,4627,0,1,0,0,0,0,1,0,0,1,0
734,9.17,12.39,712.0,43000.0,10000.0,36,68.3,0.0,0.0,6.0,0.007413548522127393,9.210440366976515,8.66681936537205,4321,1,0,0,0,0,0,0,0,1,0,0
4105,14.85,9.48,707.0,90000.0,4000.0,36,46.3,1.0,0.0,8.0,0.001537427361918201,8.294299608857235,8.791029857045965,3805,0,1,0,0,0,0,0,0,0,1,0
245,6.49,14.4,757.0,76000.0,18000.0,36,26.9,0.0,1.0,20.0,0.007257930816699781,9.798182590890704,9.861779749136337,7700,0,0,0,0,0,0,0,0,0,1,0
254,17.27,34.07,677.0,13000.0,4675.0,36,44.1,1.0,1.0,6.0,0.012869010076147989,8.450198322591959,8.130059039992796,6969,0,0,1,0,0,0,0,0,0,0,0
2302,11.48,17.41,677.0,90000.0,5000.0,36,55.0,0.0,0.0,12.0,0.001831535205164387,8.517393171418904,9.978316693156776,5143,1,0,0,0,0,0,0,1,0,0,0
4673,6.99,12.7,727.0,50000.0,10000.0,36,2.7,1.0,0.0,9.0,0.006174476510469791,9.210440366976515,6.45833828334479,4444,0,0,0,0,0,0,0,0,1,0,0
6356,10.78,7.52,757.0,84000.0,9000.0,36,3.9,2.0,0.0,16.0,0.0034966250401780937,9.105090961257085,7.674152921281674,4536,1,0,0,0,0,0,1,0,1,0,0
2835,14.85,19.23,697.0,42000.0,10000.0,36,17.8,0.0,0.0,8.0,0.008235994381086164,9.210440366976515,7.805882040228621,7519,0,1,0,0,0,0,0,0,1,0,0
5831,5.32,25.13,712.0,55000.0,21000.0,36,29.8,2.0,1.0,15.0,0.011498336393883746,9.952325334619427,10.190619473682428,2983,0,0,0,0,0,0,0,1,0,0,0
9334,5.32,20.04,802.0,120000.0,3000.0,36,11.4,0.0,0.0,13.0,0.0007529103924133965,8.006700845440367,8.927181388251986,5447,0,0,0,0,0,0,0,1,0,0,0
7839,7.89,5.39,702.0,55000.0,7200.0,36,36.0,0.0,0.0,4.0,0.004095561898874566,8.881975184248866,8.81001204797317,7731,0,0,0,0,0,0,0,1,0,0,0
5070,9.8,26.11,712.0,16000.0,7675.0,36,28.7,1.0,0.0,18.0,0.015432785450909318,8.94585385712759,9.25569607369698,6209,1,0,0,0,0,0,1,0,0,1,0
6225,8.49,7.86,697.0,80000.0,6500.0,36,45.2,0.0,1.0,13.0,0.002564467944150698,8.77971129020447,9.064157861798101,3531,1,0,0,0,0,0,0,0,0,0,0
3021,11.48,17.08,687.0,250000.0,20000.0,36,54.2,0.0,0.0,18.0,0.002637309450762197,9.903537551286169,10.997974677738338,5813,1,0,0,0,0,0,1,0,1,0,0
7018,11.99,14.13,667.0,90000.0,20000.0,36,31.7,0.0,0.0,10.0,0.007379918000911101,9.903537551286169,8.714895850248494,2678,0,1,0,0,0,0,0,0,0,0,0
5425,17.27,25.39,667.0,70000.0,20350.0,60,65.5,0.0,0.0,15.0,0.007267181897401466,9.920885329712547,10.404686992907486,6392,0,0,1,0,0,0,0,1,0,1,0
531,6.49,26.03,737.0,124400.0,26000.0,36,59.0,0.0,0.0,8.0,0.006404771665822622,10.165890277802454,9.906134047477034,5327,0,0,0,0,0,0,0,0,0,0,0
439,5.32,15.82,727.0,120000.0,24000.0,36,35.4,1.0,0.0,13.0,0.006022949808751594,10.085850775128717,10.65993811676531,4108,0,0,0,0,0,0,0,0,0,0,0
3199,7.49,31.94,722.0,105000.0,18700.0,36,18.5,0.0,0.0,13.0,0.005539090103903773,9.83633227734872,7.841885928984623,4108,0,0,0,0,0,0,0,0,0,0,0
2698,16.59,31.88,707.0,60000.0,20000.0,60,41.2,0.0,0.0,11.0,0.008210863152280796,9.903537551286169,8.911125383710678,4931,0,0,1,0,0,0,0,1,1,0,0
8876,13.67,10.01,682.0,120000.0,12000.0,36,38.3,0.0,7.0,9.0,0.003401804984958459,9.392745258631441,8.570354739530469,5388,0,1,0,0,0,0,0,0,1,0,0
4156,7.49,12.09,697.0,70000.0,16000.0,36,44.3,1.0,0.0,15.0,0.007108898444307938,9.680406499268875,10.592952963693447,7366,0,0,0,0,0,0,0,1,0,0,0
4799,8.49,10.42,737.0,28000.0,2400.0,36,2.0,1.0,0.0,5.0,0.0027056176565122677,7.783640596221253,5.181783550292085,1461,1,0,0,0,0,0,0,0,0,0,0
5160,12.88,34.21,717.0,45000.0,5000.0,36,14.5,0.0,2.0,10.0,0.0037374725006110976,8.517393171418904,8.556029215201436,3682,0,1,0,0,0,0,0,0,0,0,0
9531,13.18,25.81,677.0,65000.0,15000.0,60,60.5,0.0,1.0,13.0,0.0052719188935554835,9.61587214452889,9.69953369561506,3774,0,1,0,0,0,0,0,1,0,0,0
9324,5.32,25.71,747.0,62000.0,20000.0,36,14.4,0.0,0.0,21.0,0.009714359445815389,9.903537551286169,9.455636727931525,3225,0,0,0,0,0,0,1,0,0,0,0
5922,11.48,30.09,682.0,52000.0,8000.0,36,34.6,0.0,2.0,6.0,0.005071825541816503,8.987321812850123,5.159055299214529,7670,1,0,0,0,0,0,1,0,0,1,0
3116,9.17,11.03,772.0,42000.0,15000.0,60,21.0,0.0,0.0,13.0,0.007443156115330587,9.61587214452889,8.722905701000768,3682,1,0,0,0,0,0,1,0,0,0,0
9246,18.2,29.88,682.0,38000.0,12000.0,60,66.3,1.0,0.0,8.0,0.00805320912607563,9.392745258631441,9.703999490820262,4839,0,0,0,1,0,0,0,1,0,1,0
2883,6.49,28.18,752.0,50000.0,12000.0,36,30.2,0.0,0.0,9.0,0.007354652906941862,9.392745258631441,9.300455261418442,5327,0,0,0,0,0,0,0,1,0,0,0
2664,5.32,9.8,762.0,67000.0,10000.0,36,26.0,0.0,0.0,11.0,0.004494709034193519,9.210440366976515,8.359134886757962,2435,0,0,0,0,0,0,0,0,0,0,0
3358,19.48,22.71,692.0,68400.0,20000.0,60,28.6,4.0,0.0,19.0,0.00766231487843745,9.903537551286169,9.192583650386924,4261,0,0,0,1,0,0,0,1,1,0,0
1292,12.88,25.57,677.0,190617.0,30000.0,60,87.0,0.0,0.0,12.0,0.003571331143963319,10.308985993422082,10.67350317735265,7427,0,1,0,0,0,0,0,1,0,1,0
5440,22.45,20.71,667.0,90000.0,20000.0,60,13.8,1.0,0.0,15.0,0.006194486727925245,9.903537551286169,7.671826797878781,4170,0,0,0,0,1,0,0,1,0,0,0
9611,16.99,26.36,702.0,68100.0,26550.0,60,65.1,3.0,0.0,12.0,0.009687082421697185,10.186822690744211,10.972413530833878,13027,0,0,1,0,0,0,0,0,0,0,0
2217,7.49,34.07,712.0,120000.0,18000.0,36,29.4,0.0,0.0,14.0,0.00466521112324064,9.798182590890704,9.497547331579726,9192,0,0,0,0,0,0,0,0,0,0,0
4398,12.88,38.95,662.0,70000.0,4000.0,36,81.0,0.0,1.0,16.0,0.0019221153983514524,8.294299608857235,10.365836962845004,9922,0,1,0,0,0,0,0,0,0,0,0
5962,14.85,19.78,697.0,45000.0,10000.0,60,15.5,1.0,0.0,17.0,0.0052692162396391195,9.210440366976515,8.178358165605836,4292,0,1,0,0,0,0,0,0,0,0,0
1248,17.27,33.54,677.0,75000.0,19350.0,60,51.0,0.0,1.0,24.0,0.006449514006479914,9.870499376709146,10.463560378870731,7183,0,0,1,0,0,0,0,0,0,0,0
7660,20.99,16.46,667.0,74000.0,4325.0,36,37.9,2.0,0.0,11.0,0.0022017270036891394,8.372398606513004,7.679251425953058,4108,0,0,0,1,0,0,0,1,0,1,0
9305,13.67,10.62,677.0,85000.0,25000.0,36,74.2,0.0,0.0,6.0,0.010005058764014542,10.12667110305036,9.56500329315396,6727,0,1,0,0,0,0,1,0,1,0,0
554,9.8,5.79,687.0,47500.0,4000.0,36,56.8,0.0,0.0,12.0,0.002709416643860129,8.294299608857235,8.675051276031818,2831,1,0,0,0,0,0,0,0,1,0,0
7538,16.99,19.55,702.0,48000.0,11000.0,60,25.5,0.0,0.0,12.0,0.005694048040665819,9.305741456739435,9.156095357123787,4474,0,0,1,0,0,0,0,0,0,1,0
6626,8.49,25.45,677.0,43000.0,15000.0,36,3.8,0.0,0.0,15.0,0.011010209064905466,9.61587214452889,6.955592608396297,4778,1,0,0,0,0,0,0,1,0,0,0
4039,11.99,27.43,707.0,28000.0,10775.0,36,57.0,2.0,0.0,13.0,0.012779543587729009,9.285076718090199,9.544595867727551,6178,0,1,0,0,0,0,1,0,1,0,0
6103,13.99,16.81,687.0,34000.0,10400.0,60,79.4,1.0,0.0,5.0,0.0071156730684391635,9.249657234353133,8.840724916761715,1309,0,1,0,0,0,0,0,1,0,1,0
1053,7.91,19.88,712.0,116250.0,24000.0,60,49.3,0.0,0.0,13.0,0.004177254389209555,10.085850775128717,10.429191936530588,10410,0,0,0,0,0,0,0,0,0,0,0
5644,10.78,27.83,697.0,51450.0,20000.0,36,85.2,1.0,0.0,8.0,0.012685856445938856,9.903537551286169,10.083598334032917,7305,1,0,0,0,0,0,0,1,0,1,0
3803,11.99,16.63,707.0,130000.0,10000.0,36,78.2,0.0,0.0,11.0,0.0025545957338789704,9.210440366976515,10.484305548122153,6239,0,1,0,0,0,0,0,1,0,0,0
